team_id,year,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,team_id_tuple,team_id,year,new_id
10167,2011,50,1,,30,0,1,48,1,55,1,65,1,1,45,1,47,1,50,1,1,"(10167, 2011)",10167,2011,101672011
10167,2012,45,1,,35,1,1,50,1,65,1,50,1,1,45,1,45,1,50,1,0,"(10167, 2012)",10167,2012,101672012
10167,2013,48,1,,33,0,1,46,1,62,1,45,1,1,39,1,43,1,46,1,1,"(10167, 2013)",10167,2013,101672013
10167,2014,48,1,71.0,33,0,1,69,2,62,1,45,1,1,54,1,66,1,46,1,0,"(10167, 2014)",10167,2014,101672014
10167,2015,48,1,66.0,33,0,1,69,2,62,1,45,1,1,43,1,43,1,46,1,1,"(10167, 2015)",10167,2015,101672015
10172,2010,70,2,,70,2,1,70,2,70,2,70,2,1,70,2,70,2,70,2,1,"(10172, 2010)",10172,2010,101722010
10172,2011,51,1,,49,1,1,36,1,48,1,52,1,1,44,1,43,1,40,1,1,"(10172, 2011)",10172,2011,101722011
10172,2012,57,1,,58,1,1,60,1,48,1,48,1,1,42,1,51,1,44,1,1,"(10172, 2012)",10172,2012,101722012
10172,2013,58,1,,54,1,1,53,1,39,1,54,1,1,49,1,47,1,44,1,1,"(10172, 2013)",10172,2013,101722013
10172,2014,52,1,36.0,53,1,1,53,1,54,1,54,1,1,50,1,44,1,54,1,1,"(10172, 2014)",10172,2014,101722014
10172,2015,30,0,39.0,61,1,1,53,1,53,1,60,1,1,50,1,44,1,54,1,1,"(10172, 2015)",10172,2015,101722015
10179,2010,35,1,,60,1,1,50,1,60,1,60,1,1,35,1,40,1,45,1,0,"(10179, 2010)",10179,2010,101792010
10179,2011,47,1,,56,1,1,67,2,56,1,54,1,1,41,1,43,1,39,1,1,"(10179, 2011)",10179,2011,101792011
10179,2012,61,1,,37,1,1,62,1,50,1,53,1,1,45,1,43,1,54,1,1,"(10179, 2012)",10179,2012,101792012
10179,2013,61,1,,37,1,1,62,1,50,1,53,1,1,45,1,43,1,54,1,1,"(10179, 2013)",10179,2013,101792013
10179,2014,61,1,57.0,37,1,1,62,1,50,1,53,1,1,45,1,47,1,54,1,1,"(10179, 2014)",10179,2014,101792014
10179,2015,61,1,57.0,37,1,1,62,1,50,1,53,1,1,45,1,47,1,54,1,1,"(10179, 2015)",10179,2015,101792015
10189,2010,65,1,,55,1,1,55,1,70,2,70,2,1,70,2,45,1,70,2,1,"(10189, 2010)",10189,2010,101892010
10189,2011,63,1,,57,1,1,55,1,70,2,62,1,1,37,1,67,2,38,1,1,"(10189, 2011)",10189,2011,101892011
10189,2012,50,1,,36,1,1,59,1,52,1,56,1,1,43,1,44,1,53,1,1,"(10189, 2012)",10189,2012,101892012
10189,2013,60,1,,47,1,1,62,1,54,1,52,1,1,45,1,58,1,42,1,1,"(10189, 2013)",10189,2013,101892013
10189,2014,39,1,54.0,45,1,1,42,1,56,1,41,1,1,51,1,51,1,40,1,1,"(10189, 2014)",10189,2014,101892014
10189,2015,58,1,43.0,42,1,1,64,1,61,1,37,1,1,55,1,59,1,56,1,1,"(10189, 2015)",10189,2015,101892015
10190,2010,35,1,,60,1,1,35,1,55,1,55,1,1,50,1,55,1,50,1,1,"(10190, 2010)",10190,2010,101902010
10190,2011,47,1,,55,1,1,47,1,54,1,56,1,1,49,1,55,1,48,1,1,"(10190, 2011)",10190,2011,101902011
10190,2013,52,1,,48,1,1,39,1,39,1,37,1,1,40,1,41,1,52,1,1,"(10190, 2013)",10190,2013,101902013
10190,2014,52,1,46.0,48,1,1,39,1,39,1,37,1,1,40,1,41,1,52,1,1,"(10190, 2014)",10190,2014,101902014
10190,2015,52,1,46.0,48,1,1,39,1,39,1,37,1,1,40,1,36,1,52,1,1,"(10190, 2015)",10190,2015,101902015
10191,2011,51,1,,39,1,1,54,1,46,1,31,0,1,37,1,34,1,46,1,1,"(10191, 2011)",10191,2011,101912011
10191,2012,58,1,,35,1,1,67,2,32,0,66,1,1,47,1,45,1,53,1,1,"(10191, 2012)",10191,2012,101912012
10191,2013,58,1,,35,1,1,67,2,32,0,66,1,1,47,1,45,1,53,1,1,"(10191, 2013)",10191,2013,101912013
10191,2014,58,1,59.0,35,1,1,64,1,36,1,66,1,1,47,1,45,1,53,1,1,"(10191, 2014)",10191,2014,101912014
10191,2015,58,1,59.0,35,1,1,64,1,36,1,66,1,1,47,1,45,1,53,1,1,"(10191, 2015)",10191,2015,101912015
10192,2010,55,1,,55,1,1,55,1,70,2,60,1,1,55,1,55,1,60,1,0,"(10192, 2010)",10192,2010,101922010
10192,2011,60,1,,57,1,1,65,1,69,2,68,2,1,48,1,49,1,61,1,1,"(10192, 2011)",10192,2011,101922011
10192,2012,52,1,,69,2,1,39,1,70,2,46,1,1,44,1,34,1,50,1,1,"(10192, 2012)",10192,2012,101922012
10192,2013,52,1,,69,2,1,39,1,70,2,46,1,1,44,1,34,1,50,1,1,"(10192, 2013)",10192,2013,101922013
10192,2014,52,1,56.0,64,1,1,39,1,66,1,46,1,1,44,1,34,1,50,1,1,"(10192, 2014)",10192,2014,101922014
10192,2015,52,1,56.0,64,1,1,39,1,66,1,46,1,1,44,1,34,1,50,1,1,"(10192, 2015)",10192,2015,101922015
10194,2010,65,1,,70,2,1,70,2,70,2,55,1,1,35,1,70,2,35,1,1,"(10194, 2010)",10194,2010,101942010
10194,2011,50,1,,80,2,1,30,0,70,2,35,1,1,25,0,65,1,50,1,1,"(10194, 2011)",10194,2011,101942011
10194,2012,75,2,,75,2,1,40,1,72,2,55,1,1,50,1,58,1,45,1,1,"(10194, 2012)",10194,2012,101942012
10194,2013,75,2,,73,2,1,59,1,61,1,38,1,1,32,0,37,1,41,1,1,"(10194, 2013)",10194,2013,101942013
10194,2014,48,1,24.0,55,1,1,51,1,57,1,37,1,1,38,1,40,1,41,1,1,"(10194, 2014)",10194,2014,101942014
10194,2015,48,1,41.0,49,1,1,51,1,59,1,49,1,1,44,1,37,1,51,1,1,"(10194, 2015)",10194,2015,101942015
10199,2010,45,1,,60,1,1,45,1,70,2,60,1,1,40,1,45,1,50,1,0,"(10199, 2010)",10199,2010,101992010
10199,2011,48,1,,57,1,1,63,1,34,1,64,1,1,56,1,45,1,52,1,1,"(10199, 2011)",10199,2011,101992011
10199,2012,46,1,,48,1,1,51,1,53,1,55,1,1,48,1,47,1,50,1,1,"(10199, 2012)",10199,2012,101992012
10199,2013,46,1,,48,1,1,51,1,53,1,55,1,1,48,1,47,1,50,1,1,"(10199, 2013)",10199,2013,101992013
10199,2014,63,1,51.0,51,1,1,54,1,40,1,66,1,1,48,1,53,1,50,1,1,"(10199, 2014)",10199,2014,101992014
10199,2015,63,1,51.0,51,1,1,54,1,40,1,66,1,1,48,1,53,1,50,1,1,"(10199, 2015)",10199,2015,101992015
10205,2010,64,1,,30,0,0,55,1,35,1,70,2,0,65,1,30,0,70,2,0,"(10205, 2010)",10205,2010,102052010
10205,2011,42,1,,41,1,0,53,1,38,1,70,2,0,50,1,48,1,54,1,1,"(10205, 2011)",10205,2011,102052011
10205,2012,20,0,,26,0,1,43,1,57,1,58,1,1,51,1,51,1,56,1,1,"(10205, 2012)",10205,2012,102052012
10205,2013,24,0,,26,0,1,43,1,57,1,58,1,1,51,1,51,1,56,1,1,"(10205, 2013)",10205,2013,102052013
10205,2014,35,1,42.0,35,1,1,43,1,57,1,58,1,1,51,1,51,1,56,1,1,"(10205, 2014)",10205,2014,102052014
10205,2015,48,1,42.0,36,1,0,36,1,52,1,55,1,0,47,1,48,1,44,1,1,"(10205, 2015)",10205,2015,102052015
10211,2011,48,1,,46,1,0,50,1,50,1,57,1,1,47,1,55,1,53,1,1,"(10211, 2011)",10211,2011,102112011
10211,2012,39,1,,48,1,1,53,1,53,1,59,1,1,37,1,52,1,61,1,1,"(10211, 2012)",10211,2012,102112012
10211,2013,39,1,,48,1,1,53,1,53,1,59,1,1,37,1,52,1,61,1,1,"(10211, 2013)",10211,2013,102112013
10212,2010,30,0,,30,0,1,55,1,50,1,65,1,1,30,0,30,0,30,0,0,"(10212, 2010)",10212,2010,102122010
10212,2011,30,0,,30,0,1,55,1,60,1,50,1,1,49,1,45,1,50,1,0,"(10212, 2011)",10212,2011,102122011
10212,2012,38,1,,44,1,1,54,1,76,2,55,1,1,38,1,49,1,46,1,1,"(10212, 2012)",10212,2012,102122012
10212,2013,38,1,,44,1,1,54,1,76,2,55,1,1,38,1,49,1,46,1,1,"(10212, 2013)",10212,2013,102122013
10212,2014,67,2,49.0,66,1,0,67,2,64,1,55,1,1,37,1,45,1,44,1,1,"(10212, 2014)",10212,2014,102122014
10212,2015,61,1,49.0,66,1,1,67,2,64,1,55,1,1,38,1,49,1,46,1,1,"(10212, 2015)",10212,2015,102122015
10214,2010,45,1,,30,0,1,60,1,55,1,50,1,1,30,0,30,0,30,0,0,"(10214, 2010)",10214,2010,102142010
10214,2011,47,1,,30,0,1,60,1,55,1,50,1,1,35,1,55,1,48,1,1,"(10214, 2011)",10214,2011,102142011
10214,2012,41,1,,43,1,1,53,1,59,1,53,1,1,49,1,50,1,57,1,1,"(10214, 2012)",10214,2012,102142012
10214,2013,41,1,,43,1,1,53,1,59,1,53,1,1,49,1,50,1,57,1,1,"(10214, 2013)",10214,2013,102142013
10214,2014,41,1,59.0,43,1,1,53,1,44,1,53,1,1,42,1,42,1,57,1,1,"(10214, 2014)",10214,2014,102142014
10214,2015,65,1,59.0,43,1,1,53,1,44,1,53,1,1,42,1,42,1,57,1,1,"(10214, 2015)",10214,2015,102142015
10215,2010,30,0,,30,0,1,50,1,60,1,55,1,1,30,0,30,0,30,0,0,"(10215, 2010)",10215,2010,102152010
10215,2011,30,0,,50,1,1,50,1,50,1,55,1,1,30,0,45,1,65,1,1,"(10215, 2011)",10215,2011,102152011
10215,2012,45,1,,44,1,1,55,1,57,1,60,1,1,52,1,38,1,61,1,1,"(10215, 2012)",10215,2012,102152012
10215,2013,45,1,,44,1,1,55,1,57,1,60,1,1,52,1,38,1,61,1,1,"(10215, 2013)",10215,2013,102152013
10215,2014,52,1,53.0,44,1,1,55,1,51,1,60,1,1,39,1,38,1,61,1,1,"(10215, 2014)",10215,2014,102152014
10215,2015,53,1,53.0,44,1,1,55,1,51,1,60,1,1,39,1,38,1,61,1,1,"(10215, 2015)",10215,2015,102152015
10217,2010,30,0,,35,1,1,30,0,50,1,65,1,1,30,0,30,0,30,0,1,"(10217, 2010)",10217,2010,102172010
10217,2011,53,1,,53,1,1,48,1,67,2,66,1,1,46,1,62,1,65,1,1,"(10217, 2011)",10217,2011,102172011
10217,2012,38,1,,44,1,1,55,1,60,1,44,1,1,50,1,58,1,62,1,1,"(10217, 2012)",10217,2012,102172012
10217,2013,38,1,,47,1,1,55,1,55,1,44,1,1,50,1,58,1,52,1,1,"(10217, 2013)",10217,2013,102172013
10217,2014,58,1,47.0,55,1,1,55,1,52,1,44,1,1,57,1,50,1,52,1,1,"(10217, 2014)",10217,2014,102172014
10217,2015,56,1,40.0,66,1,1,55,1,52,1,38,1,1,40,1,50,1,52,1,1,"(10217, 2015)",10217,2015,102172015
10218,2011,73,2,,59,1,1,77,2,33,0,52,1,1,25,0,47,1,33,0,1,"(10218, 2011)",10218,2011,102182011
10218,2012,47,1,,52,1,1,63,1,45,1,37,1,1,23,0,30,0,32,0,1,"(10218, 2012)",10218,2012,102182012
10218,2015,53,1,41.0,69,2,1,48,1,45,1,43,1,1,29,0,41,1,36,1,1,"(10218, 2015)",10218,2015,102182015
10219,2010,30,0,,50,1,1,35,1,60,1,55,1,1,50,1,45,1,55,1,1,"(10219, 2010)",10219,2010,102192010
10219,2012,47,1,,48,1,1,42,1,38,1,55,1,1,41,1,41,1,43,1,1,"(10219, 2012)",10219,2012,102192012
10219,2013,47,1,,48,1,1,66,1,38,1,55,1,1,29,0,28,0,36,1,1,"(10219, 2013)",10219,2013,102192013
10219,2014,57,1,30.0,55,1,1,42,1,36,1,55,1,1,31,0,30,0,38,1,1,"(10219, 2014)",10219,2014,102192014
10228,2010,35,1,,30,0,1,45,1,45,1,60,1,1,30,0,30,0,30,0,1,"(10228, 2010)",10228,2010,102282010
10228,2011,49,1,,48,1,0,52,1,67,2,52,1,1,58,1,60,1,65,1,1,"(10228, 2011)",10228,2011,102282011
10228,2012,67,2,,53,1,1,48,1,75,2,39,1,1,45,1,44,1,48,1,1,"(10228, 2012)",10228,2012,102282012
10228,2013,47,1,,37,1,1,48,1,52,1,42,1,1,46,1,44,1,48,1,1,"(10228, 2013)",10228,2013,102282013
10228,2014,53,1,48.0,46,1,1,65,1,43,1,46,1,1,46,1,44,1,48,1,1,"(10228, 2014)",10228,2014,102282014
10228,2015,54,1,40.0,56,1,1,65,1,43,1,44,1,1,46,1,44,1,48,1,1,"(10228, 2015)",10228,2015,102282015
10229,2010,55,1,,45,1,1,40,1,30,0,60,1,1,30,0,30,0,50,1,1,"(10229, 2010)",10229,2010,102292010
10229,2011,45,1,,31,0,1,45,1,74,2,66,1,1,60,1,50,1,65,1,1,"(10229, 2011)",10229,2011,102292011
10229,2012,46,1,,36,1,1,47,1,48,1,52,1,1,60,1,65,1,59,1,1,"(10229, 2012)",10229,2012,102292012
10229,2013,62,1,,40,1,1,67,2,48,1,52,1,1,50,1,65,1,59,1,1,"(10229, 2013)",10229,2013,102292013
10229,2014,52,1,38.0,46,1,1,60,1,56,1,52,1,0,50,1,61,1,55,1,1,"(10229, 2014)",10229,2014,102292014
10229,2015,50,1,46.0,58,1,1,67,2,56,1,50,1,1,50,1,61,1,55,1,1,"(10229, 2015)",10229,2015,102292015
10233,2010,70,2,,50,1,1,70,2,40,1,65,1,1,40,1,65,1,30,0,1,"(10233, 2010)",10233,2010,102332010
10233,2011,65,1,,35,1,1,50,1,50,1,50,1,0,54,1,65,1,35,1,1,"(10233, 2011)",10233,2011,102332011
10233,2012,50,1,,50,1,1,50,1,50,1,50,1,1,45,1,45,1,50,1,1,"(10233, 2012)",10233,2012,102332012
10233,2013,64,1,,38,1,1,66,1,67,2,49,1,1,46,1,47,1,53,1,0,"(10233, 2013)",10233,2013,102332013
10233,2014,64,1,52.0,68,2,1,66,1,53,1,49,1,1,23,0,47,1,53,1,1,"(10233, 2014)",10233,2014,102332014
10233,2015,64,1,52.0,68,2,1,66,1,45,1,23,0,1,27,0,47,1,53,1,1,"(10233, 2015)",10233,2015,102332015
10235,2010,30,0,,30,0,1,44,1,41,1,46,1,1,30,0,30,0,30,0,1,"(10235, 2010)",10235,2010,102352010
10235,2011,47,1,,53,1,0,43,1,33,0,32,0,1,48,1,59,1,53,1,1,"(10235, 2011)",10235,2011,102352011
10235,2012,38,1,,34,1,1,60,1,44,1,50,1,1,43,1,43,1,54,1,1,"(10235, 2012)",10235,2012,102352012
10235,2013,44,1,,44,1,1,48,1,62,1,50,1,1,43,1,43,1,40,1,1,"(10235, 2013)",10235,2013,102352013
10235,2014,54,1,40.0,60,1,1,48,1,67,2,50,1,1,43,1,43,1,40,1,1,"(10235, 2014)",10235,2014,102352014
10235,2015,50,1,33.0,48,1,1,48,1,67,2,31,0,1,43,1,46,1,40,1,1,"(10235, 2015)",10235,2015,102352015
10238,2010,30,0,,30,0,1,60,1,50,1,55,1,1,30,0,30,0,30,0,1,"(10238, 2010)",10238,2010,102382010
10238,2011,50,1,,50,1,1,50,1,65,1,50,1,1,35,1,55,1,50,1,1,"(10238, 2011)",10238,2011,102382011
10238,2012,56,1,,42,1,1,54,1,52,1,52,1,1,37,1,37,1,58,1,1,"(10238, 2012)",10238,2012,102382012
10238,2013,56,1,,42,1,1,54,1,52,1,52,1,1,37,1,37,1,58,1,1,"(10238, 2013)",10238,2013,102382013
10238,2014,56,1,49.0,42,1,1,54,1,52,1,52,1,1,37,1,37,1,58,1,1,"(10238, 2014)",10238,2014,102382014
10238,2015,58,1,49.0,42,1,1,54,1,52,1,52,1,1,37,1,37,1,58,1,1,"(10238, 2015)",10238,2015,102382015
10242,2011,35,1,,50,1,1,50,1,50,1,35,1,1,45,1,45,1,50,1,1,"(10242, 2011)",10242,2011,102422011
10242,2012,49,1,,51,1,1,52,1,49,1,49,1,1,43,1,42,1,52,1,1,"(10242, 2012)",10242,2012,102422012
10242,2013,49,1,,51,1,1,52,1,49,1,49,1,1,43,1,42,1,52,1,1,"(10242, 2013)",10242,2013,102422013
10242,2014,49,1,48.0,51,1,1,52,1,49,1,46,1,1,43,1,42,1,52,1,1,"(10242, 2014)",10242,2014,102422014
10242,2015,49,1,48.0,51,1,1,52,1,49,1,46,1,1,43,1,42,1,52,1,1,"(10242, 2015)",10242,2015,102422015
10243,2010,45,1,,60,1,1,45,1,70,2,50,1,1,50,1,55,1,50,1,0,"(10243, 2010)",10243,2010,102432010
10243,2011,48,1,,56,1,1,49,1,61,1,55,1,1,54,1,49,1,60,1,1,"(10243, 2011)",10243,2011,102432011
10243,2012,62,1,,46,1,1,50,1,50,1,54,1,1,47,1,43,1,56,1,1,"(10243, 2012)",10243,2012,102432012
10243,2013,62,1,,46,1,1,50,1,50,1,54,1,1,47,1,43,1,56,1,1,"(10243, 2013)",10243,2013,102432013
10243,2014,62,1,49.0,46,1,1,47,1,50,1,54,1,1,47,1,43,1,56,1,1,"(10243, 2014)",10243,2014,102432014
10243,2015,62,1,49.0,46,1,1,47,1,50,1,54,1,1,47,1,43,1,56,1,1,"(10243, 2015)",10243,2015,102432015
10249,2010,35,1,,35,1,1,55,1,35,1,70,2,1,70,2,70,2,70,2,0,"(10249, 2010)",10249,2010,102492010
10249,2011,50,1,,50,1,1,35,1,50,1,50,1,1,35,1,55,1,65,1,1,"(10249, 2011)",10249,2011,102492011
10249,2012,52,1,,47,1,1,48,1,49,1,52,1,1,34,1,43,1,37,1,1,"(10249, 2012)",10249,2012,102492012
10249,2013,52,1,,47,1,1,48,1,49,1,52,1,1,34,1,43,1,37,1,1,"(10249, 2013)",10249,2013,102492013
10249,2014,52,1,58.0,47,1,1,48,1,49,1,52,1,1,53,1,56,1,48,1,1,"(10249, 2014)",10249,2014,102492014
10249,2015,54,1,43.0,65,1,1,48,1,49,1,45,1,1,53,1,56,1,48,1,1,"(10249, 2015)",10249,2015,102492015
10251,2010,70,2,,70,2,1,60,1,70,2,70,2,1,60,1,70,2,70,2,1,"(10251, 2010)",10251,2010,102512010
10251,2011,48,1,,51,1,1,52,1,64,1,52,1,1,47,1,47,1,51,1,1,"(10251, 2011)",10251,2011,102512011
10251,2012,55,1,,44,1,1,46,1,48,1,44,1,1,42,1,40,1,40,1,1,"(10251, 2012)",10251,2012,102512012
10251,2013,60,1,,46,1,1,58,1,48,1,44,1,1,47,1,46,1,60,1,1,"(10251, 2013)",10251,2013,102512013
10251,2014,55,1,49.0,44,1,1,47,1,43,1,49,1,1,43,1,41,1,40,1,1,"(10251, 2014)",10251,2014,102512014
10252,2010,70,2,,59,1,1,65,1,70,2,50,1,0,30,0,70,2,30,0,1,"(10252, 2010)",10252,2010,102522010
10252,2011,65,1,,50,1,1,45,1,55,1,50,1,1,35,1,45,1,65,1,1,"(10252, 2011)",10252,2011,102522011
10252,2012,67,2,,58,1,1,44,1,60,1,56,1,1,43,1,50,1,52,1,1,"(10252, 2012)",10252,2012,102522012
10252,2013,63,1,,59,1,1,52,1,55,1,34,1,1,39,1,41,1,54,1,1,"(10252, 2013)",10252,2013,102522013
10252,2014,66,1,32.0,72,2,1,63,1,48,1,56,1,1,39,1,42,1,52,1,1,"(10252, 2014)",10252,2014,102522014
10252,2015,63,1,37.0,54,1,1,60,1,48,1,38,1,1,35,1,44,1,54,1,1,"(10252, 2015)",10252,2015,102522015
10260,2010,70,2,,45,1,1,45,1,70,2,65,1,0,40,1,50,1,40,1,1,"(10260, 2010)",10260,2010,102602010
10260,2011,65,1,,40,1,1,65,1,65,1,70,2,0,45,1,45,1,65,1,1,"(10260, 2011)",10260,2011,102602011
10260,2012,46,1,,54,1,1,46,1,60,1,55,1,1,40,1,50,1,56,1,1,"(10260, 2012)",10260,2012,102602012
10260,2013,46,1,,38,1,1,46,1,68,2,37,1,1,49,1,49,1,56,1,1,"(10260, 2013)",10260,2013,102602013
10260,2014,46,1,34.0,54,1,1,49,1,72,2,56,1,1,42,1,41,1,56,1,1,"(10260, 2014)",10260,2014,102602014
10260,2015,38,1,42.0,44,1,1,49,1,44,1,40,1,1,54,1,53,1,56,1,1,"(10260, 2015)",10260,2015,102602015
10261,2010,70,2,,60,1,1,65,1,70,2,60,1,1,45,1,65,1,45,1,1,"(10261, 2010)",10261,2010,102612010
10261,2011,55,1,,50,1,1,60,1,50,1,60,1,1,45,1,45,1,50,1,1,"(10261, 2011)",10261,2011,102612011
10261,2012,54,1,,54,1,1,54,1,68,2,48,1,1,52,1,48,1,42,1,1,"(10261, 2012)",10261,2012,102612012
10261,2013,58,1,,72,2,1,48,1,51,1,46,1,1,41,1,39,1,51,1,1,"(10261, 2013)",10261,2013,102612013
10261,2014,54,1,33.0,47,1,1,47,1,51,1,39,1,1,56,1,54,1,51,1,1,"(10261, 2014)",10261,2014,102612014
10261,2015,58,1,45.0,49,1,1,47,1,54,1,46,1,1,41,1,39,1,51,1,1,"(10261, 2015)",10261,2015,102612015
10264,2010,30,0,,30,0,1,55,1,50,1,60,1,1,30,0,30,0,30,0,1,"(10264, 2010)",10264,2010,102642010
10264,2011,30,0,,30,0,1,55,1,50,1,60,1,1,40,1,60,1,50,1,1,"(10264, 2011)",10264,2011,102642011
10264,2012,53,1,,46,1,1,53,1,53,1,52,1,1,23,0,48,1,39,1,1,"(10264, 2012)",10264,2012,102642012
10264,2013,66,1,,54,1,1,53,1,53,1,52,1,1,25,0,56,1,39,1,1,"(10264, 2013)",10264,2013,102642013
10264,2014,53,1,35.0,55,1,1,53,1,65,1,39,1,1,25,0,56,1,39,1,1,"(10264, 2014)",10264,2014,102642014
10264,2015,55,1,35.0,55,1,1,62,1,65,1,39,1,1,25,0,56,1,39,1,1,"(10264, 2015)",10264,2015,102642015
10265,2010,40,1,,35,1,1,55,1,35,1,70,2,1,70,2,70,2,65,1,1,"(10265, 2010)",10265,2010,102652010
10265,2011,67,2,,48,1,1,53,1,63,1,67,2,1,58,1,47,1,52,1,1,"(10265, 2011)",10265,2011,102652011
10265,2012,25,0,,25,0,1,32,0,72,2,50,1,1,60,1,58,1,61,1,1,"(10265, 2012)",10265,2012,102652012
10265,2013,30,0,,30,0,1,32,0,72,2,50,1,1,60,1,58,1,61,1,1,"(10265, 2013)",10265,2013,102652013
10265,2014,47,1,52.0,36,1,1,36,1,53,1,66,1,1,60,1,66,1,53,1,1,"(10265, 2014)",10265,2014,102652014
10265,2015,33,0,49.0,37,1,0,33,0,37,1,31,0,0,62,1,58,1,37,1,1,"(10265, 2015)",10265,2015,102652015
10267,2010,30,0,,30,0,0,55,1,60,1,70,2,1,55,1,60,1,60,1,0,"(10267, 2010)",10267,2010,102672010
10267,2011,41,1,,40,1,1,56,1,55,1,64,1,0,40,1,48,1,54,1,1,"(10267, 2011)",10267,2011,102672011
10267,2012,20,0,,35,1,1,38,1,56,1,55,1,1,51,1,38,1,59,1,1,"(10267, 2012)",10267,2012,102672012
10267,2013,20,0,,35,1,1,38,1,56,1,55,1,1,51,1,38,1,59,1,1,"(10267, 2013)",10267,2013,102672013
10267,2014,30,0,45.0,35,1,1,38,1,56,1,55,1,1,51,1,38,1,59,1,1,"(10267, 2014)",10267,2014,102672014
10267,2015,35,1,46.0,35,1,1,37,1,51,1,58,1,1,49,1,45,1,53,1,1,"(10267, 2015)",10267,2015,102672015
10268,2010,30,0,,30,0,1,45,1,50,1,70,2,1,50,1,45,1,45,1,1,"(10268, 2010)",10268,2010,102682010
10268,2011,43,1,,39,1,1,52,1,43,1,46,1,1,40,1,39,1,51,1,1,"(10268, 2011)",10268,2011,102682011
10268,2012,55,1,,73,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,1,"(10268, 2012)",10268,2012,102682012
10268,2013,55,1,,73,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,1,"(10268, 2013)",10268,2013,102682013
10268,2014,55,1,47.0,69,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,1,"(10268, 2014)",10268,2014,102682014
10268,2015,51,1,52.0,48,1,1,53,1,54,1,57,1,1,49,1,51,1,58,1,1,"(10268, 2015)",10268,2015,102682015
10269,2010,70,2,,30,0,1,60,1,70,2,70,2,1,65,1,50,1,60,1,1,"(10269, 2010)",10269,2010,102692010
10269,2011,64,1,,48,1,1,60,1,62,1,56,1,1,45,1,56,1,39,1,1,"(10269, 2011)",10269,2011,102692011
10269,2012,50,1,,42,1,1,56,1,66,1,48,1,1,47,1,44,1,43,1,1,"(10269, 2012)",10269,2012,102692012
10269,2013,59,1,,41,1,1,58,1,66,1,65,1,1,47,1,52,1,38,1,1,"(10269, 2013)",10269,2013,102692013
10269,2014,54,1,61.0,53,1,1,60,1,56,1,48,1,1,46,1,54,1,40,1,1,"(10269, 2014)",10269,2014,102692014
10269,2015,59,1,55.0,41,1,1,58,1,66,1,48,1,1,41,1,44,1,32,0,1,"(10269, 2015)",10269,2015,102692015
10278,2010,40,1,,30,0,1,50,1,35,1,70,2,1,35,1,35,1,50,1,1,"(10278, 2010)",10278,2010,102782010
10278,2011,54,1,,55,1,1,53,1,40,1,59,1,1,48,1,58,1,53,1,1,"(10278, 2011)",10278,2011,102782011
10278,2012,53,1,,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,1,"(10278, 2012)",10278,2012,102782012
10278,2013,53,1,,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,1,"(10278, 2013)",10278,2013,102782013
10278,2014,53,1,47.0,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,1,"(10278, 2014)",10278,2014,102782014
10281,2010,55,1,,40,1,1,45,1,30,0,60,1,1,30,0,65,1,30,0,1,"(10281, 2010)",10281,2010,102812010
10281,2011,54,1,,55,1,1,44,1,60,1,62,1,1,43,1,52,1,59,1,1,"(10281, 2011)",10281,2011,102812011
10281,2012,55,1,,54,1,1,58,1,73,2,41,1,1,51,1,50,1,60,1,1,"(10281, 2012)",10281,2012,102812012
10281,2013,55,1,,54,1,1,58,1,73,2,41,1,1,51,1,50,1,60,1,1,"(10281, 2013)",10281,2013,102812013
10281,2014,55,1,44.0,54,1,1,58,1,68,2,41,1,1,51,1,50,1,60,1,1,"(10281, 2014)",10281,2014,102812014
10281,2015,43,1,40.0,65,1,1,39,1,51,1,57,1,1,47,1,40,1,47,1,1,"(10281, 2015)",10281,2015,102812015
108893,2010,50,1,,65,1,1,30,0,35,1,30,0,1,30,0,50,1,35,1,1,"(108893, 2010)",108893,2010,1088932010
108893,2011,50,1,,65,1,1,35,1,35,1,35,1,1,25,0,45,1,35,1,1,"(108893, 2011)",108893,2011,1088932011
108893,2012,23,0,,33,0,1,49,1,40,1,43,1,1,44,1,32,0,36,1,1,"(108893, 2012)",108893,2012,1088932012
108893,2013,41,1,,48,1,1,58,1,40,1,43,1,1,39,1,43,1,58,1,1,"(108893, 2013)",108893,2013,1088932013
108893,2014,39,1,48.0,54,1,1,49,1,40,1,43,1,1,44,1,53,1,57,1,1,"(108893, 2014)",108893,2014,1088932014
108893,2015,56,1,46.0,54,1,1,55,1,40,1,43,1,1,48,1,53,1,57,1,1,"(108893, 2015)",108893,2015,1088932015
